hospital_name,payer,code_type,code,description,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,ein,rate,match_indicator,payer_rate,rate_delta
nyu langone,hip,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,654.64,30.0,133971298,,No,654.64,
nyu langone,hip,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,1.0,,133971298,,No,1.0,
nyu langone,hip,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2560.0,,133971298,,No,2560.0,
nyu langone,hip,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2560.0,,133971298,,No,2560.0,
nyu langone,hip,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,hip,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,1.0,,133971298,,No,1.0,
nyu langone,hip,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2560.0,,133971298,,No,2560.0,
nyu langone,hip,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2560.0,,133971298,,No,2560.0,
nyu langone,hip,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,hip,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2560.0,,133971298,,No,2560.0,
nyu langone,hip,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,hip,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,hip,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,220.5,,133971298,,No,220.5,
nyu langone,hip,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2560.0,,133971298,,No,2560.0,
nyu langone,hip,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,hip,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,,,133971298,,No,,
nyu langone,hip,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,hip,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2102.05,,133971298,,No,2102.05,
the mount sinai hospital,humana,cpt,99283,Emer Dept Moderate Severity - 99283,336.55,,131624096,,No,336.55,
the mount sinai hospital,humana,cpt,99283,HC ED Visit Level 3 Pa,336.55,,131624096,,No,336.55,
the mount sinai hospital,humana,cpt,99283,HC Psych ED Visit Level 3,336.55,,131624096,,No,336.55,
montefiore medical center,humana,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,359.27,,131740114,,No,359.27,
montefiore medical center,humana,cpt,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,81.39,,131740114,,No,81.39,
the mount sinai hospital,independence care,cpt,99283,Emer Dept Moderate Severity - 99283,362.94,,131624096,,No,362.94,
the mount sinai hospital,independence care,cpt,99283,HC ED Visit Level 3 Pa,362.94,,131624096,,No,362.94,
the mount sinai hospital,independence care,cpt,99283,HC Psych ED Visit Level 3,362.94,,131624096,,No,362.94,
the mount sinai hospital,lifetrac,cpt,99283,HC Psych ED Visit Level 3,,80.0,131624096,,No,,
the mount sinai hospital,lifetrac,cpt,99283,HC ED Visit Level 3 Pa,,80.0,131624096,,No,,
the mount sinai hospital,lifetrac,cpt,99283,Emer Dept Moderate Severity - 99283,,80.0,131624096,,No,,
montefiore medical center,longevity,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,356.0,,131740114,,No,356.0,
the mount sinai hospital,magnacare,cpt,99283,HC ED Visit Level 3 Pa,,74.0,131624096,,No,,
the mount sinai hospital,magnacare,cpt,99283,HC Psych ED Visit Level 3,,82.0,131624096,,No,,
the mount sinai hospital,magnacare,cpt,99283,HC Psych ED Visit Level 3,,74.0,131624096,,No,,
the mount sinai hospital,magnacare,cpt,99283,Emer Dept Moderate Severity - 99283,,74.0,131624096,,No,,
the mount sinai hospital,magnacare,cpt,99283,Emer Dept Moderate Severity - 99283,,82.0,131624096,,No,,
the mount sinai hospital,magnacare,cpt,99283,HC ED Visit Level 3 Pa,,82.0,131624096,,No,,
the mount sinai hospital,magnacare,cpt,99283,HC Psych ED Visit Level 3,,78.0,131624096,,No,,
the mount sinai hospital,magnacare,cpt,99283,HC ED Visit Level 3 Pa,,78.0,131624096,,No,,
the mount sinai hospital,magnacare,cpt,99283,Emer Dept Moderate Severity - 99283,,78.0,131624096,,No,,
montefiore medical center,magnacare,cpt,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,108.23,,131740114,,No,108.23,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,,,133971298,,No,,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2679.0,,133971298,,No,2679.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2679.0,,133971298,,No,2679.0,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4370.0,,133971298,,No,4370.0,
nyu langone,magnacare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,,,133971298,,No,,
nyu langone,medicaid,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicaid,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,471.0,,133971298,,No,471.0,
nyu langone,medicaid,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2738.0,,133971298,,No,2738.0,
nyu langone,medicaid,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,,,133971298,,No,,
nyu langone,medicaid,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,,,133971298,,No,,
nyu langone,medicaid,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,1.0,,133971298,,No,1.0,
nyu langone,medicaid,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,1.0,,133971298,,No,1.0,
nyu langone,medicaid,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,471.0,,133971298,,No,471.0,
nyu langone,medicaid,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,471.0,,133971298,,No,471.0,
nyu langone,medicaid,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicaid,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,471.0,,133971298,,No,471.0,
nyu langone,medicaid,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,471.0,,133971298,,No,471.0,
nyu langone,medicaid,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2738.0,,133971298,,No,2738.0,
nyu langone,medicaid,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,471.0,,133971298,,No,471.0,
nyu langone,medicaid,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,471.0,,133971298,,No,471.0,
nyu langone,medicaid,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,471.0,,133971298,,No,471.0,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,,,133971298,,No,,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,,,133971298,,No,,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,654.64,30.0,133971298,,No,654.64,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,1531.85,30.0,133971298,,No,1531.85,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4182.0,,133971298,,No,4182.0,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4705.0,,133971298,,No,4705.0,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,5228.0,,133971298,,No,5228.0,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,5228.0,,133971298,,No,5228.0,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,5228.0,,133971298,,No,5228.0,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4182.0,,133971298,,No,4182.0,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,5228.0,,133971298,,No,5228.0,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4705.0,,133971298,,No,4705.0,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4705.0,,133971298,,No,4705.0,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,,,133971298,,No,,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4705.0,,133971298,,No,4705.0,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4182.0,,133971298,,No,4182.0,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4182.0,,133971298,,No,4182.0,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,,,133971298,,No,,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,654.64,30.0,133971298,,No,654.64,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2490.0,,133971298,,No,2490.0,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,1531.85,30.0,133971298,,No,1531.85,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,2102.05,,133971298,,No,2102.05,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,2490.0,,133971298,,No,2490.0,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
nyu langone,medicare,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,326.6,,133971298,,No,326.6,
the mount sinai hospital,metroplus,cpt,99283,HC ED Visit Level 3 Pa,395.94,,131624096,,No,395.94,
the mount sinai hospital,metroplus,cpt,99283,Emer Dept Moderate Severity - 99283,329.95,,131624096,,No,329.95,
the mount sinai hospital,metroplus,cpt,99283,Emer Dept Moderate Severity - 99283,395.94,,131624096,,No,395.94,
the mount sinai hospital,metroplus,cpt,99283,HC ED Visit Level 3 Pa,329.95,,131624096,,No,329.95,
the mount sinai hospital,metroplus,cpt,99283,HC Psych ED Visit Level 3,395.94,,131624096,,No,395.94,
the mount sinai hospital,metroplus,cpt,99283,HC Psych ED Visit Level 3,329.95,,131624096,,No,329.95,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,424.59,,131740114,,No,424.59,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,326.61,,131740114,,No,326.61,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,95.75,,131740114,,No,95.75,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,326.61,,131740114,,No,326.61,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,95.75,,131740114,,No,95.75,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,95.75,,131740114,,No,95.75,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,93.6,,131740114,,No,93.6,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,95.75,,131740114,,No,95.75,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,78.0,,131740114,,No,78.0,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,95.75,,131740114,,No,95.75,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,78.0,,131740114,,No,78.0,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,95.75,,131740114,,No,95.75,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,78.0,,131740114,,No,78.0,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,326.61,,131740114,,No,326.61,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,95.75,,131740114,,No,95.75,
montefiore medical center,metroplus,cpt,99283,EMERGENCY DEPT VISIT LOW MDM,79.79,,131740114,,No,79.79,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,,,133971298,,No,,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,646.67,,133971298,,No,646.67,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,646.67,,133971298,,No,646.67,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,,,133971298,,No,,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,1.0,,133971298,,No,1.0,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,1.0,,133971298,,No,1.0,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,646.67,,133971298,,No,646.67,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,,,133971298,,No,,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,4705.0,,133971298,,No,4705.0,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,1.0,,133971298,,No,1.0,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,,,133971298,,No,,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,,,133971298,,No,,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,646.67,,133971298,,No,646.67,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,,,133971298,,No,,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,646.67,,133971298,,No,646.67,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,1.0,,133971298,,No,1.0,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,1.0,,133971298,,No,1.0,
nyu langone,metroplus,cpt,99283,HC EMERGENCY DEPT VISIT LVL 3,4705.0,,133971298,,No,4705.0,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,646.67,,133971298,,No,646.67,
nyu langone,metroplus,cpt,99283,HC EMERG DEPT F/U VISIT LVL 3,1.0,,133971298,,No,1.0,
